"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",184767.511,,
"AUS","Australia","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",184926.584,,
"AUS","Australia","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",189703.251,,
"AUS","Australia","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",195801.898,,
"AUS","Australia","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",201334.087,,
"AUS","Australia","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",205502.927,,
"AUS","Australia","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",207616.535,,
"AUS","Australia","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",199939.162,,
"AUS","Australia","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",200852.768,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1990","1990","USD","US Dollar","6","Millions","2015","2015",8862.943,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1991","1991","USD","US Dollar","6","Millions","2015","2015",9502.237,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1992","1992","USD","US Dollar","6","Millions","2015","2015",10612.83,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1993","1993","USD","US Dollar","6","Millions","2015","2015",11592.657,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1994","1994","USD","US Dollar","6","Millions","2015","2015",12963.871,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",13668.547,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",14674.709,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",15925.147,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",17023.026,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",17586.949,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",18258.934,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",18858.273,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",20049.685,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",20944.152,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",21532.593,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",22382.564,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",23916.325,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",25346.564,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",25791.528,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",26380.877,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",27249.918,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",27695.789,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",27727.572,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",28996.172,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",31135.628,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",33696.438,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",34565.478,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",37614.839,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",39011.479,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",39468.248,,
"AUS","Australia","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",41070.116,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1990","1990","USD","US Dollar","6","Millions","2015","2015",33509.155,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1991","1991","USD","US Dollar","6","Millions","2015","2015",35170.702,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1992","1992","USD","US Dollar","6","Millions","2015","2015",36617.35,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1993","1993","USD","US Dollar","6","Millions","2015","2015",40744.531,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1994","1994","USD","US Dollar","6","Millions","2015","2015",40010.178,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",41454.691,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",44185.035,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",47197.878,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",52082.183,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",55022.444,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",54510.104,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",57660.994,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",58905.553,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",63041.985,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",66271.148,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",68980.145,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",77636.552,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",80248.773,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",79562.807,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",81122.597,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",83191.169,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",86714.217,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",90114.16,,
"AUS","Australia","B1GVK","Financial and insurance activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",92506.502,,
